Fruit,City,Market_Type,Quality,Season,Supply_Level,Demand_Level,Transport_Cost,Price_per_kg
Grapes,Jaipur,Mandi,Premium,Monsoon,0.5080505869677612,0.8214842225544139,5.407134988219607,218.05
Guava,Bangalore,Mandi,Premium,Summer,1.0477075523880943,1.1006807785899906,24.978067358789037,108.4
Orange,Hyderabad,Wholesale,Average,Winter,1.087562796222159,1.1300155410144563,17.2490289691465,56.36
Grapes,Jaipur,Retail,Good,Monsoon,1.6924792844261831,1.0431720636679216,6.371859445347122,78.74
Pomegranate,Pune,Wholesale,Average,Spring,0.855914417575629,0.7372476790593565,7.211929133379201,76.21
Apple,Bangalore,Wholesale,Premium,Winter,1.446815205273172,0.9650009975935968,16.073901721346587,106.28
Mango,Bangalore,Mandi,Good,Winter,1.7783522246346908,0.7963385809446152,22.94922561139958,65.59
Apple,Kolkata,Wholesale,Average,Spring,0.7718424337756551,1.4161047758523702,16.13618884223501,165.33
Papaya,Lucknow,Retail,Good,Monsoon,0.8487994210779269,1.0740278582224811,24.14855187688094,80.88
Banana,Pune,Mandi,Average,Spring,1.7398139841085647,0.9711417546854941,6.7926535621985735,26.62
Banana,Ahmedabad,Wholesale,Good,Monsoon,1.8461338568425183,0.874004266950267,17.73345736002767,31.01
Grapes,Chennai,Wholesale,Average,Spring,1.5108327681787,1.1635891851650924,22.232110651786293,82.0
Apple,Ahmedabad,Wholesale,Good,Winter,1.7337385647590837,0.8647457202498763,22.314152110500714,60.0
Watermelon,Kolkata,Mandi,Average,Monsoon,0.9647483368086618,0.86061811868354,21.15292255993144,39.77
Mango,Kolkata,Retail,Premium,Monsoon,0.8366580848687248,0.995330354076862,20.56127250118467,165.44
Grapes,Chennai,Mandi,Average,Summer,0.5202792801558185,0.9444858065323375,18.58274927647629,166.32
Orange,Lucknow,Retail,Good,Winter,0.5347042921316321,1.1236465018805482,5.085742028338672,164.73
Banana,Bangalore,Retail,Good,Spring,0.8062151797624493,0.8556801359423974,17.515608657724556,86.5
Pomegranate,Lucknow,Retail,Premium,Spring,1.6378261212076137,1.0581863117450885,19.138582703763703,166.2
Grapes,Chennai,Retail,Good,Winter,1.649682868996548,1.1801221184588917,5.463882808536855,88.31
Guava,Kolkata,Mandi,Premium,Spring,1.3132371612850233,1.3130305100718602,12.865473153179783,82.76
Watermelon,Bangalore,Wholesale,Premium,Summer,0.6865048601591979,0.8956099321552369,8.047225687307964,48.13
Orange,Kolkata,Mandi,Good,Spring,1.3197104919491727,1.149367388997286,5.137259211753065,62.59
Pomegranate,Chennai,Wholesale,Good,Winter,0.9695850308245846,0.7996540382036924,13.372299719497107,113.57
Guava,Pune,Retail,Average,Spring,1.8359064242230747,1.1414092473335027,7.096524542413302,28.33
Orange,Kolkata,Mandi,Premium,Winter,1.757616108282518,1.0828456533711388,8.657892738952544,57.6
Grapes,Chennai,Retail,Good,Summer,1.9444784845157805,0.7686516260689935,5.167729636808747,50.0
Papaya,Hyderabad,Mandi,Good,Summer,0.6462889854452134,1.2072720274894642,6.9169926753749795,69.65
Orange,Delhi,Wholesale,Premium,Summer,1.752956182238717,1.02376461107874,5.9767174136062735,46.23
Orange,Bangalore,Mandi,Good,Spring,1.1527956374527923,1.4860942030171462,21.985716643110436,114.55
Papaya,Bangalore,Wholesale,Average,Winter,0.7016758485443839,1.0403024777585168,17.06282490242955,60.94
Apple,Chennai,Mandi,Premium,Winter,1.6130489935906345,1.368199763212987,22.672074891261726,155.74
Pineapple,Hyderabad,Wholesale,Good,Monsoon,1.6117032730557055,1.0024866435724697,23.975615489983724,48.22
Grapes,Mumbai,Mandi,Premium,Summer,0.5249511257146517,1.4067884611263861,16.75868940291767,447.59
Mango,Bangalore,Retail,Average,Monsoon,1.93909041866573,1.2976541874481462,10.925048997053391,72.15
Mango,Delhi,Wholesale,Average,Monsoon,1.6362579514332145,0.7484560665311556,9.064151865208622,40.0
Mango,Chennai,Wholesale,Average,Summer,0.522018852601603,1.2283935410569908,5.002204636036449,100.56
Watermelon,Mumbai,Retail,Average,Spring,0.8223118317760183,1.3783547694170908,21.50921769622393,73.37
Grapes,Kolkata,Mandi,Average,Monsoon,0.5404321396971968,0.7724755245980532,8.135627102820216,121.74
Pineapple,Chennai,Mandi,Good,Monsoon,0.8269106061325708,0.7415323765697438,20.1418781414435,61.61
Orange,Jaipur,Wholesale,Good,Winter,0.6368214181289746,0.963547790670608,12.777956612802793,77.87
Apple,Chennai,Wholesale,Good,Winter,1.3044556698780987,1.1392423518861352,9.97099115895592,82.15
Guava,Chennai,Wholesale,Good,Summer,0.772993432031164,0.9052468049991611,9.390620396312388,56.18
Apple,Pune,Retail,Average,Winter,1.4727466267536606,1.4599159840148994,22.151282807982504,120.33
Pomegranate,Bangalore,Mandi,Good,Winter,1.8307951500832345,1.1993105266224815,24.54840949213739,143.84
Watermelon,Hyderabad,Wholesale,Premium,Spring,1.7836342893685408,1.1543322287959235,6.790444258049105,21.51
Grapes,Hyderabad,Retail,Good,Spring,0.5818854155767949,1.3438602908923836,21.19721265610718,273.98
Banana,Chennai,Retail,Premium,Winter,1.5154369063482689,1.1078266925932674,23.859309913700915,67.21
Pomegranate,Delhi,Mandi,Good,Winter,1.2469078452682,0.9834018428017912,15.885200436189656,175.19
Orange,Delhi,Wholesale,Average,Winter,1.073649451971124,0.7274292412849067,19.54062761735886,47.07
Pineapple,Delhi,Mandi,Premium,Winter,1.8576005774571245,0.9212222072921488,7.574676187694632,45.98
Apple,Pune,Wholesale,Premium,Spring,1.0096111523561013,1.0096888442818865,21.323821255186132,141.29
Grapes,Jaipur,Wholesale,Average,Winter,1.399481637569719,1.2710984362193445,6.135023643460478,55.4
Apple,Delhi,Mandi,Good,Monsoon,0.8801419429870952,0.7832067912471357,11.448443322269075,125.9
Pomegranate,Jaipur,Retail,Good,Winter,1.4285290409591767,0.9118275415456156,14.30833380852148,134.94
Pineapple,Ahmedabad,Mandi,Average,Monsoon,0.620177341306094,1.4393713553491907,5.8140488364008664,88.93
Grapes,Kolkata,Mandi,Premium,Summer,0.5246101403926926,1.0352760564442538,24.689312605485615,304.25
Papaya,Bangalore,Retail,Good,Winter,0.606916111814702,1.0422176816048796,23.30778831243761,107.16
Apple,Pune,Wholesale,Average,Winter,1.3578083817640312,0.893843995757206,21.77635144413675,84.95
Guava,Lucknow,Wholesale,Average,Summer,0.9411067387595664,0.8186084605370635,14.168868006683848,40.5
Watermelon,Hyderabad,Mandi,Average,Winter,1.1708610623427638,1.2071131119139218,14.050494484454376,37.58
Mango,Kolkata,Mandi,Good,Winter,0.5203164858866032,1.3376840178672749,11.558773180719761,212.37
Orange,Ahmedabad,Retail,Average,Monsoon,1.6577946965007664,1.0140565763225267,18.26204070090338,51.05
Papaya,Ahmedabad,Wholesale,Average,Winter,0.588353772817967,1.354298446003141,16.321083121721063,71.93
Watermelon,Delhi,Retail,Premium,Spring,0.5164210607470534,1.4085817665895652,6.50124627655291,142.51
Orange,Ahmedabad,Mandi,Good,Winter,0.9781940894288494,0.8558277469596206,14.56857353538911,74.52
Pomegranate,Delhi,Wholesale,Premium,Spring,0.6682363262988021,1.3979359640143658,23.60869696069256,408.64
Pomegranate,Delhi,Mandi,Average,Summer,1.0112559115254451,1.228317090959506,15.980953950354547,199.33
Papaya,Jaipur,Mandi,Average,Monsoon,1.6864649408773693,0.8166340116799166,19.769666059996855,37.45
Banana,Bangalore,Wholesale,Average,Spring,0.7378714514462126,1.359578126284607,13.613432108183716,74.14
Guava,Lucknow,Retail,Good,Summer,1.6513346247252694,1.2871524010813025,16.78419221044087,55.94
Apple,Jaipur,Wholesale,Premium,Summer,0.9634685804075148,1.0123619322887922,11.165246169308622,131.8
Pomegranate,Kolkata,Mandi,Good,Winter,0.8769723769381328,0.797122799874197,5.706820892194515,137.83
Banana,Bangalore,Mandi,Premium,Spring,1.1031954921510598,0.8524961685452108,16.864173905462188,59.88
Pineapple,Hyderabad,Mandi,Premium,Monsoon,0.9250384954435698,1.3886570085921381,13.43308013643677,101.26
Banana,Jaipur,Wholesale,Premium,Summer,0.9424735758834867,0.7431609058192817,15.415484772770432,42.68
Banana,Lucknow,Wholesale,Premium,Monsoon,0.5135247914777842,1.33502461557821,14.358624358793616,116.51
Grapes,Mumbai,Retail,Premium,Spring,1.51664729339411,1.201203334640844,21.026726304531596,181.39
Guava,Pune,Mandi,Good,Winter,0.6805501077725165,1.1318983323598557,19.571116124598767,108.19
Pineapple,Delhi,Mandi,Premium,Winter,0.9959196640418504,1.3615030562077015,21.99593341307313,116.12
Pineapple,Jaipur,Retail,Average,Winter,1.3102397037485627,1.272464961928556,8.310218331204979,44.92
Guava,Lucknow,Mandi,Premium,Spring,1.6349447635762966,1.1324789648445295,11.553595479248365,55.57
Grapes,Bangalore,Mandi,Average,Monsoon,0.614608590762188,1.1745992123221005,5.504236644788576,178.98
Apple,Delhi,Mandi,Average,Winter,1.4638310172732358,1.4522304801522938,12.775550401680508,112.65
Pineapple,Ahmedabad,Wholesale,Good,Monsoon,1.83197794857,1.2062634504436893,19.452417499770803,48.46
Orange,Jaipur,Mandi,Average,Spring,1.7917718484455496,1.4110770410604219,15.369234993596145,59.86
Papaya,Jaipur,Mandi,Good,Monsoon,0.8846941877093522,0.9009851054515696,17.322912528158383,50.86
Pomegranate,Jaipur,Wholesale,Average,Spring,0.7217553417920313,1.3802119926702998,9.96516228145975,223.51
Pomegranate,Bangalore,Wholesale,Average,Winter,0.8280113268739111,1.2361380333185887,17.716586752496937,196.17
Grapes,Bangalore,Wholesale,Good,Winter,0.7903977166323009,0.7953671291311654,23.92087288560851,127.89
Guava,Pune,Retail,Average,Winter,0.5519368606648931,1.467414188907949,11.400916626863001,132.88
Apple,Delhi,Wholesale,Average,Monsoon,0.8873065892555749,0.8779543646352821,8.176317923471357,111.37
Pomegranate,Bangalore,Retail,Premium,Monsoon,1.4628312553143172,0.994955529396218,22.96656871847706,220.03
Pineapple,Ahmedabad,Mandi,Good,Spring,0.7557779180677324,0.996021891250841,8.994003868782452,75.76
Guava,Delhi,Wholesale,Average,Monsoon,1.1080280510332607,1.065784324585892,19.032041869402345,50.93
Banana,Hyderabad,Wholesale,Average,Summer,1.7245072803563657,1.4533986897849638,12.765459815925295,34.18
Pineapple,Ahmedabad,Wholesale,Premium,Spring,0.6251365133167304,1.124268279029364,9.29240549342445,102.81
Banana,Chennai,Retail,Average,Winter,0.9397154670720007,0.8182051534130297,7.595266145959922,38.28
Papaya,Mumbai,Mandi,Premium,Monsoon,0.5411431531496691,0.7981420233620741,16.69403409071971,98.04
Pomegranate,Pune,Retail,Good,Monsoon,1.2522382195926025,1.102019131755052,23.468722906911964,185.64
Watermelon,Mumbai,Wholesale,Premium,Summer,1.6003711833289072,1.429761830419946,12.762373814407509,37.27
Grapes,Jaipur,Retail,Premium,Summer,0.8645251444561037,0.7328625824032948,10.049615207811993,155.65
Guava,Kolkata,Retail,Average,Monsoon,1.6403879562953114,1.4271624844484825,17.087673871569702,60.56
Apple,Lucknow,Retail,Average,Spring,1.0446726018325072,0.9907157629786738,11.180658295822889,133.56
Pineapple,Ahmedabad,Mandi,Average,Monsoon,0.6142559928378873,1.1397580439691941,15.793643195103623,91.5
Banana,Lucknow,Wholesale,Good,Spring,0.9854871392079887,1.1651648896711646,17.815079941522512,49.97
Banana,Chennai,Mandi,Good,Spring,0.7958791665960792,1.2895216092727693,19.576980387292224,81.41
Orange,Bangalore,Wholesale,Good,Spring,1.9465293449602488,1.2898838480198889,21.58669183264312,58.36
Watermelon,Hyderabad,Wholesale,Good,Winter,0.7939960531623332,0.9243006382305263,21.92903400642097,41.72
Papaya,Jaipur,Wholesale,Good,Winter,1.7030338669351774,0.7722461988525013,18.945484473490858,36.3
Grapes,Lucknow,Retail,Average,Spring,1.5573797244526606,0.7202894217285825,5.190467112279123,50.0
Banana,Bangalore,Wholesale,Premium,Winter,1.4567513055231054,1.3295968950133032,20.064683312028336,61.36
Apple,Jaipur,Wholesale,Average,Monsoon,1.4736290300472752,1.4651396996313812,21.21345076948112,94.18
Apple,Delhi,Mandi,Good,Winter,1.597729737327862,0.7343414776840399,19.845945340074774,82.91
Orange,Jaipur,Mandi,Good,Spring,0.8342588828629024,1.4910032843307253,8.067868450538425,130.28
Grapes,Chennai,Retail,Premium,Summer,0.692524343650287,0.7058701001785077,7.499372363036669,173.91
Papaya,Bangalore,Mandi,Average,Summer,1.8302635626519517,0.8161191942947716,14.579495606132815,32.94
Watermelon,Lucknow,Wholesale,Good,Winter,1.9886976181666385,1.0093581679579242,14.306309489702018,23.47
Mango,Pune,Mandi,Premium,Summer,0.6270777453201279,1.1932617432003019,9.831808817077745,172.47
Pineapple,Lucknow,Retail,Good,Spring,1.8786038236947635,1.1623195077086674,19.550040112500337,56.58
Orange,Bangalore,Mandi,Average,Winter,0.8201216528253454,1.3043050310785254,7.815515524285694,88.13
Papaya,Bangalore,Wholesale,Premium,Monsoon,0.8927258274007672,1.3493082559717653,15.365595248983857,76.27
Mango,Mumbai,Wholesale,Good,Monsoon,0.9196923137771043,0.7456688809903849,8.89208460042999,67.64
Mango,Bangalore,Retail,Good,Winter,0.763758079715028,1.0539457842284654,19.037797823405484,189.39
Guava,Jaipur,Wholesale,Premium,Monsoon,0.939337383805833,0.7736980865168588,13.600236023081946,53.09
Mango,Jaipur,Retail,Premium,Monsoon,1.2598840606853898,1.3244771943152107,18.999602403537825,142.48
Guava,Bangalore,Retail,Premium,Winter,1.015612374332055,0.7733899583029845,8.35164966648039,88.49
Pineapple,Jaipur,Mandi,Premium,Winter,1.6587794068295347,1.3686556254605586,14.841737976952718,52.93
Orange,Kolkata,Mandi,Premium,Winter,1.3979885832297405,1.1195402493936204,19.380331848103484,81.18
Guava,Jaipur,Retail,Premium,Spring,1.554509724252968,1.220644194021467,6.820793384194761,63.78
Pomegranate,Hyderabad,Wholesale,Good,Spring,0.6640202349472837,1.4949175743348535,8.307391221080023,282.01
Banana,Lucknow,Mandi,Good,Summer,0.7593412173420007,1.083548871247626,6.200216377121754,69.97
Papaya,Lucknow,Mandi,Good,Winter,0.5559030841453099,1.3449818593020457,5.532905823277348,93.79
Orange,Lucknow,Wholesale,Average,Summer,0.9363821079913641,0.8836297441189276,7.838214794586895,45.62
Banana,Bangalore,Mandi,Good,Summer,1.0960413466777112,1.1492813109811078,15.256245938507432,69.99
Watermelon,Chennai,Wholesale,Premium,Spring,0.9461286863436484,0.759148514813358,14.613690726948573,38.29
Guava,Pune,Retail,Good,Monsoon,1.0354273542711296,1.3260499922341389,17.875238999056435,94.51
Orange,Delhi,Retail,Premium,Winter,0.600194094583022,1.3168783408260614,9.39448223659112,242.72
Banana,Delhi,Retail,Good,Winter,1.381440945862206,1.3610453018407023,5.977399174141311,64.42
Grapes,Kolkata,Wholesale,Average,Winter,1.4284910079335154,0.7141545289094166,17.69489037446489,56.08
Pineapple,Chennai,Wholesale,Good,Monsoon,0.952870310801722,1.497499679980424,18.41544381180447,74.64
Apple,Pune,Wholesale,Premium,Summer,1.4552816401527637,1.2429628118713172,18.123413945728547,121.4
Pineapple,Delhi,Retail,Premium,Winter,1.0067609286122714,1.0143613086871135,22.25773216498972,109.2
Grapes,Bangalore,Wholesale,Premium,Monsoon,0.9886960921184378,1.3521138537501103,13.033721411315376,200.95
Banana,Ahmedabad,Mandi,Average,Summer,1.7882822287240683,0.8662903257243459,6.353687105384729,23.13
Apple,Delhi,Mandi,Average,Spring,1.5576260519211635,1.2884864852016933,21.279613463455973,91.85
Apple,Chennai,Mandi,Premium,Summer,1.5235974133145302,1.2298057961317137,7.212868664961325,135.66
Grapes,Ahmedabad,Mandi,Premium,Summer,1.9070279027771426,1.0854931188218302,10.975911502987882,97.22
Pineapple,Kolkata,Retail,Good,Summer,1.1791331769123734,0.8901744208166338,24.408056013658136,63.62
Watermelon,Ahmedabad,Retail,Average,Monsoon,1.3702581362529098,0.9723026406714148,15.34162601115523,33.11
Apple,Chennai,Retail,Premium,Winter,1.4809584885661495,1.2651269122204005,19.133991780575258,162.33
Pineapple,Ahmedabad,Mandi,Premium,Monsoon,1.9548137981532927,1.1511005452019385,20.86766893365855,56.24
Grapes,Hyderabad,Retail,Average,Winter,1.4017125002942672,0.8887967966702658,11.404368032310941,86.62
Orange,Lucknow,Mandi,Premium,Winter,0.9890788254315708,0.9708968408840628,20.13623638484701,104.09
Orange,Pune,Retail,Good,Monsoon,0.7770406651134891,0.9466136023889994,14.736971502069467,108.44
Pomegranate,Kolkata,Wholesale,Good,Monsoon,1.8947078781653874,1.4391865595127449,19.059213443627705,113.74
Pomegranate,Chennai,Mandi,Good,Summer,0.6408769368893308,1.4996070365310197,17.10049194405883,406.02
Pineapple,Mumbai,Wholesale,Good,Monsoon,0.732442769785803,0.8979321079769639,24.657868029687723,70.11
Grapes,Delhi,Retail,Average,Summer,0.5552487372721296,1.0150083203036506,20.479161595661804,243.23
Orange,Pune,Wholesale,Average,Summer,1.7038383504643781,1.3369695032653715,11.700255194701011,43.63
Apple,Jaipur,Wholesale,Average,Monsoon,0.7072293717790684,1.0924426695920675,23.987514915138327,148.49
Banana,Lucknow,Retail,Good,Monsoon,1.2365504298002024,1.2359770791207516,9.424878888240977,59.53
Apple,Pune,Retail,Average,Winter,0.5348756529262281,1.3911613760434123,5.498101394924008,270.86
Grapes,Hyderabad,Mandi,Premium,Summer,0.6849710184130169,0.9061524198671652,23.880850034716158,203.7
Apple,Pune,Retail,Average,Summer,1.4202709806439717,1.2823196846911404,22.98129183561212,133.27
Banana,Jaipur,Wholesale,Average,Monsoon,1.4711571509584997,1.14830101270566,15.1329848335741,38.16
Banana,Delhi,Mandi,Average,Winter,1.455980252215648,0.7139671265801328,11.349857847301825,33.52
Apple,Jaipur,Retail,Average,Summer,1.6509328539471395,0.8863084090639801,14.565441296519449,80.79
Orange,Hyderabad,Retail,Good,Spring,1.4344780733646267,1.3611269106482287,15.063365141103208,79.42
Papaya,Jaipur,Retail,Premium,Summer,1.0650458889402659,1.144552955582911,7.411326988433342,64.69
Apple,Lucknow,Retail,Average,Summer,1.9359775489780433,1.2217353016734056,22.67450303906823,113.89
Pomegranate,Chennai,Wholesale,Premium,Winter,1.6982157797982527,1.1345422998993409,22.645820779026756,133.87
Watermelon,Lucknow,Wholesale,Average,Monsoon,1.507261683945416,1.3348741768621115,18.943655606180926,33.66
Papaya,Hyderabad,Wholesale,Average,Spring,1.4013944009055654,1.0945437189932166,12.493194682060826,27.35
Apple,Pune,Wholesale,Good,Summer,1.1460662534140202,0.8009671871289553,20.5649977237007,82.84
Orange,Jaipur,Retail,Premium,Monsoon,1.0810438757320269,1.4576953505976644,9.026289018632706,128.58
Pomegranate,Hyderabad,Retail,Average,Monsoon,1.1558224535070027,1.2591461014762104,13.140324700123196,159.76
Orange,Lucknow,Retail,Average,Summer,1.811195799459062,1.1144148563782645,8.157694597343932,41.02
Grapes,Hyderabad,Wholesale,Premium,Spring,1.376664372094565,0.755225693205817,21.736089834060856,81.59
Mango,Lucknow,Wholesale,Good,Spring,0.7070219082134994,0.7348176708986477,5.269199058629425,73.37
Banana,Chennai,Mandi,Average,Monsoon,0.591955732601696,1.0461810207467517,5.514642459651496,66.51
Pineapple,Delhi,Mandi,Average,Summer,0.8683750524107996,0.7001001110052604,22.986689134662704,55.33
Guava,Pune,Retail,Average,Winter,1.9991158817849555,0.8107716768557407,13.478861698796486,31.47
Pineapple,Hyderabad,Retail,Premium,Winter,1.2931650136459703,1.0470235203959088,14.514344088164108,70.78
Papaya,Bangalore,Retail,Premium,Monsoon,1.402330474465277,0.991373635798624,8.431498875262719,60.37
Pineapple,Delhi,Retail,Good,Winter,1.983644566185384,0.7107009915270212,11.123071242642016,36.58
Mango,Bangalore,Retail,Good,Winter,0.620841199107468,1.321707242452616,12.910687921259267,279.16
Apple,Ahmedabad,Retail,Good,Monsoon,0.6196546966252908,1.1431147107328103,21.485797510489043,318.19
Grapes,Pune,Mandi,Good,Spring,1.549949018156926,1.3834083496744847,6.747601250389819,101.7
Banana,Hyderabad,Wholesale,Premium,Winter,1.4823276688514386,1.2318741196293757,14.203677001579013,44.3
